name,tag,link
FTX,Pack of 4 Men Solid Round Neck Polyester Multicolor T-S...,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itm7dd4d468ecf3c?pid=TSHGEHZUWW9X5KHB&lid=LSTTSHGEHZUWW9X5KHBCLTWUL&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV2k9a5smK9__yUwZTvlNmiR5GakEX_koVuDffLMOOr4VQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-black-shirt/p/itm73625f9878e20?pid=SHTFV8VB2WSJX946&lid=LSTSHTFV8VB2WSJX946OPX7S3&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_49&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTFV8VB2WSJX946.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-grey-shirt/p/itm0b171a2f241d0?pid=SHTFZH5YTR4JGHG4&lid=LSTSHTFZH5YTR4JGHG4YNTHY2&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_50&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTFZH5YTR4JGHG4.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
BGLORE,Men Graphic Print Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/bglore-graphic-print-men-round-neck-black-t-shirt/p/itm877267516570b?pid=TSHGHVGTFHEPU3QD&lid=LSTTSHGHVGTFHEPU3QD28TI33&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_51&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1bVw_MnboFFuOsXglCgBjXFZ4NUq1TaS4j48U0d5DLVA%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
GP GARMENTS,"Men Printed, Typography Round Neck Cotton Blend White T...",https://www.flipkart.com/gp-garments-printed-typography-men-round-neck-white-t-shirt/p/itm52eba44f8258c?pid=TSHGMV94VKZGZDQU&lid=LSTTSHGMV94VKZGZDQUS1PGFB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_52&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1HFC602CO9kWt5EKfz36XWS5bGQYq6XxmAIFVQhe01Vw%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Plus91,Men Cargos,https://www.flipkart.com/plus91-men-cargos/p/itm119abe09e9629?pid=CRGFQNSDGZY4YVVK&lid=LSTCRGFQNSDGZY4YVVKBA3U8F&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.CRGFQNSDGZY4YVVK.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VTEXX,Men Regular Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/vtexx-men-solid-casual-white-shirt/p/itmfe4069bed8b09?pid=SHTGN4DC5YVCFHWZ&lid=LSTSHTGN4DC5YVCFHWZNOQ30M&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_54&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTGN4DC5YVCFHWZ.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Plus91,Men Cargos,https://www.flipkart.com/plus91-men-cargos/p/itmb9cb004d6e6a9?pid=CRGFQNSDGXNMGDHV&lid=LSTCRGFQNSDGXNMGDHVTJF8JR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_55&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.CRGFQNSDGXNMGDHV.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,"Pack of 2 Men Printed Black, Blue Track Pants",https://www.flipkart.com/vebnor-printed-men-black-blue-track-pants/p/itm1de322a87d024?pid=TKPGPU3NQ6CGHT2A&lid=LSTTKPGPU3NQ6CGHT2AB1Z9GC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_56&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGPU3NQ6CGHT2A.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
SYS Bella Fashion,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/sys-bella-fashion-men-printed-casual-white-shirt/p/itm4f091fa05cab7?pid=SHTGG4WYH3BUWKAY&lid=LSTSHTGG4WYH3BUWKAYLPQB6E&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_57&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1yyyo-HNMNaRizgDVb3FcM0-4kpH4la7_f4feXA65dNw%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
KYK,Men Self Design Round Neck Polyester Black T-Shirt,https://www.flipkart.com/kyk-self-design-men-round-neck-black-t-shirt/p/itm8c415b7f0dcd6?pid=TSHGZEZ83C698PWC&lid=LSTTSHGZEZ83C698PWCWBKDKU&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_58&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1QF7I430bjPglyqarqSUNoNlZ-sh7KTYJzwXigsZ27IQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Foxter,"Pack of 2 Men Solid Black, Grey Track Pants",https://www.flipkart.com/foxter-solid-men-black-grey-track-pants/p/itm6a31aab46d5d2?pid=TKPGCZYC7B224CTE&lid=LSTTKPGCZYC7B224CTEDSDOKZ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGCZYC7B224CTE.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
NB NICKY BOY,Men Printed Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm310d4eb7698a1?pid=TSHGGHQMGHJGA8YB&lid=LSTTSHGGHQMGHJGA8YB4ORWIV&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_60&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TSHGGHQMGHJGA8YB.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
HIGHLANDER,Men Regular Fit Solid Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-white-shirt/p/itma226b7c620a17?pid=SHTGAJUZ54M4SYJU&lid=LSTSHTGAJUZ54M4SYJUUIJFBR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_61&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV2yEdv99NgW2n0CEq2VACNZCeyre_EyAFSgO_nvg2HwXQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
TRIPR,Men Regular Fit Color Block Casual Shirt,https://www.flipkart.com/tripr-men-color-block-casual-white-black-shirt/p/itmd6526fca8ccbb?pid=SHTFFYRFWWHP9PNR&lid=LSTSHTFFYRFWWHP9PNRJ8AH9P&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_62&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV0orz0Vaa3GBgchRWR4aXkoFDWVadzg1GcWZisdDrBvug%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
NB NICKY BOY,Men Printed Hooded Neck Cotton Blend White T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-white-t-shirt/p/itmb60c0ed01d4f5?pid=TSHGM98SSG9GSYWV&lid=LSTTSHGM98SSG9GSYWV3QMED9&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TSHGM98SSG9GSYWV.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
TRIPR,Men Printed Black Track Pants,https://www.flipkart.com/tripr-printed-men-black-track-pants/p/itmaeeaab63a5408?pid=TKPGMEGYW69QEPSH&lid=LSTTKPGMEGYW69QEPSHJZXIHK&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_64&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGMEGYW69QEPSH.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
3BROS,Men Striped Polo Neck Cotton Blend (220 gsm) Light Gree...,https://www.flipkart.com/3bros-striped-men-polo-neck-light-green-t-shirt/p/itm1531386e1467c?pid=TSHGBP4DWXZRVHDJ&lid=LSTTSHGBP4DWXZRVHDJTNL3H6&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_65&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TSHGBP4DWXZRVHDJ.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
TRIPR,"Pack of 2 Men Printed Grey, Dark Blue Track Pants",https://www.flipkart.com/tripr-printed-men-grey-dark-blue-track-pants/p/itm92772c3004175?pid=TKPGMENQS4YGUFKV&lid=LSTTKPGMENQS4YGUFKVJY4HBD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_66&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGMENQS4YGUFKV.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
x2o,Short For Boys & Girls Casual Printed Cotton Blend,https://www.flipkart.com/x2o-short-boys-girls-casual-printed-cotton-blend/p/itmf8cfc2faf9b5d?pid=KSHG6FTVFRURHHGU&lid=LSTKSHG6FTVFRURHHGUYWEIRQ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_67&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV2X4w0iePM5OTspbpMEHweIantKC_koVFSflFQuSK1r4Q%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Solid Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-maroon-shirt/p/itm1bb7675611bb5?pid=SHTGG9TM964MC7RH&lid=LSTSHTGG9TM964MC7RHNHFULW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_68&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV12l1bcuZpZRz3XMT5s2kFB2vC_oTYRoSSjPax-sMEqdQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,"Pack of 2 Men Striped Black, Green Track Pants",https://www.flipkart.com/vebnor-striped-men-black-green-track-pants/p/itmf745884b4dcc4?pid=TKPGRVG4G9UUVTKF&lid=LSTTKPGRVG4G9UUVTKFUZWFE8&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGRVG4G9UUVTKF.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Jai Textiles,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/jai-textiles-men-printed-casual-brown-shirt/p/itm5f472f4b95049?pid=SHTFP3TTYCFV2Z7S&lid=LSTSHTFP3TTYCFV2Z7S4E9RMP&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_70&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTFP3TTYCFV2Z7S.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
4 SPEED,Men Striped Multicolor Track Pants,https://www.flipkart.com/4-speed-striped-men-multicolor-track-pants/p/itma9002da9f34fe?pid=TKPGCHRGM4HV4HN8&lid=LSTTKPGCHRGM4HV4HN8HGRF67&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_71&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV09YtMfvd4jemuuevuvEz8pGKGF9P_2XaUdKUTTS0iDwQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
SmartRAHO,Boys Printed Cotton Blend T Shirt,https://www.flipkart.com/smartraho-boys-printed-cotton-blend-t-shirt/p/itme8c5b81ebd953?pid=KTBGYEF6FQEFZCFR&lid=LSTKTBGYEF6FQEFZCFRNSWKDA&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_72&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1S1X9762Rua6stN00wcAPHFbjNm7jXj53seUA-nLb9DQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
U TURN,Men Slim Fit Striped Spread Collar Casual Shirt,https://www.flipkart.com/u-turn-men-striped-casual-pink-shirt/p/itm9ccf531ff0955?pid=SHTGJH3U9XEUBACC&lid=LSTSHTGJH3U9XEUBACC2GDMCW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_73&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTGJH3U9XEUBACC.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-maroon-shirt/p/itm52dbdaf216f45?pid=SHTFXEGUDHPCWZNG&lid=LSTSHTFXEGUDHPCWZNGAG9BJA&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_74&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTFXEGUDHPCWZNG.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-printed-casual-grey-shirt/p/itm87ecd32fef814?pid=SHTGMTFJVYQ7MZGT&lid=LSTSHTGMTFJVYQ7MZGTUMFDTP&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_75&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTGMTFJVYQ7MZGT.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
MILDIN,Men Slim Fit Solid Spread Collar Formal Shirt,https://www.flipkart.com/mildin-men-solid-formal-white-shirt/p/itm636f0af915b48?pid=SHTFZHXDZS6V9YKC&lid=LSTSHTFZHXDZS6V9YKCMFSOZE&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_76&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTFZHXDZS6V9YKC.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Glazer,Pack of 5 Men Solid Beige Track Pants,https://www.flipkart.com/glazer-solid-men-beige-track-pants/p/itmfe6a5cd026b89?pid=TKPG6JQSWKPPHF6W&lid=LSTTKPG6JQSWKPPHF6WCTAZS5&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_77&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV1mUYC38Fcc5eLqrLnKjaLjVdMH2wC9F036HVSlSxgPmw%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
4 SPEED,Men Striped Blue Track Pants,https://www.flipkart.com/4-speed-striped-men-blue-track-pants/p/itmd84b47c31bbd2?pid=TKPGCHRFYHEPDSHG&lid=LSTTKPGCHRFYHEPDSHGFDP6FN&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_78&otracker=search&otracker1=search&fm=organic&iid=en_cu7X7MP5t1FS1j2MQn9CxN3rcko2VxWrOasbd8OiOV34UCUn_8YUgKAfxxOB0dro6qtQk1PPQyMGkjhYsv-KSQ%3D%3D&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
Foxter,"Men Solid Black, White Track Pants",https://www.flipkart.com/foxter-solid-men-black-white-track-pants/p/itm6ee8cd2752e6b?pid=TKPGDTZ9GASJGXHP&lid=LSTTKPGDTZ9GASJGXHPTOITDO&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_79&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.TKPGDTZ9GASJGXHP.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
FUBAR,Men Slim Fit Striped Spread Collar Casual Shirt,https://www.flipkart.com/fubar-men-striped-casual-white-shirt/p/itm18cbdf76f164c?pid=SHTGG7GRS9ZFKMST&lid=LSTSHTGG7GRS9ZFKMSTE2JQZF&marketplace=FLIPKART&q=clothing&store=clo&srno=s_2_80&otracker=search&otracker1=search&fm=organic&iid=9e15b0fc-3d7a-4fa6-8405-cff764ea1e9d.SHTGG7GRS9ZFKMST.SEARCH&ppt=None&ppn=None&ssid=boelrqufc00000001692034838047&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Green Viscose Rayon Trousers,https://www.flipkart.com/highlander-slim-fit-men-green-trousers/p/itm63007763148bc?pid=TROG5H97JC7G8TWT&lid=LSTTROG5H97JC7G8TWTS5P9LD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_81&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvIt34M-Fz6BPw-xkB5smJf9OB-sk6R4JIFLfvWbsLatvFA%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itmfef6db1dbb4e3?pid=SHTGGKZWYTMGTHZC&lid=LSTSHTGGKZWYTMGTHZCX8NVH0&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_82&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvItna-W9IsLi2FIZlSCRybGx0vpIW39Swwe1sfzUoTFPkw%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
VeBNoR,Men Regular Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-pink-shirt/p/itm673068ff0a596?pid=SHTFZH4JEFGHTWWZ&lid=LSTSHTFZH4JEFGHTWWZPDJT2S&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.SHTFZH4JEFGHTWWZ.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
EyeBogler,Men Printed Hooded Neck Cotton Blend Red T-Shirt,https://www.flipkart.com/eyebogler-printed-men-hooded-neck-red-t-shirt/p/itmc9846b6b42983?pid=TSHGAD7YUPQYTZ6P&lid=LSTTSHGAD7YUPQYTZ6PRQQXY2&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_84&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.TSHGAD7YUPQYTZ6P.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
VeBNoR,"Pack of 2 Men Printed Black, Blue Track Pants",https://www.flipkart.com/vebnor-printed-men-black-blue-track-pants/p/itm1de322a87d024?pid=TKPGPU3NQ6CGHT2A&lid=LSTTKPGPU3NQ6CGHT2AB1Z9GC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.TKPGPU3NQ6CGHT2A.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
N AND J,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/n-j-men-printed-casual-blue-shirt/p/itmd67f7c0c515ac?pid=SHTGCWH65Y3DFECE&lid=LSTSHTGCWH65Y3DFECE4J4XLG&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_86&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.SHTGCWH65Y3DFECE.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-checkered-casual-multicolor-shirt/p/itm683710cc4ba0c?pid=SHTG7KCJ8ZCYHVJ8&lid=LSTSHTG7KCJ8ZCYHVJ8BII3IW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_87&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvIsnhfSttTnt2rKKP-U7c5GhYTcjVHqDQ_dhp4PCF9RetQ%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
KYK,Men Self Design Round Neck Polyester Black T-Shirt,https://www.flipkart.com/kyk-self-design-men-round-neck-black-t-shirt/p/itm8c415b7f0dcd6?pid=TSHGZEZ83C698PWC&lid=LSTTSHGZEZ83C698PWCWBKDKU&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_88&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvIsyT-JVHtrYxao1NiUKEeBhNlZ-sh7KTYJzwXigsZ27IQ%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
TRIPR,"Pack of 2 Men Printed Grey, Black Track Pants",https://www.flipkart.com/tripr-printed-men-grey-black-track-pants/p/itm46165717de2e2?pid=TKPGMENP4QDAVGUE&lid=LSTTKPGMENP4QDAVGUEDMNTKH&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_89&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.TKPGMENP4QDAVGUE.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-printed-casual-green-shirt/p/itm0f5da6968847b?pid=SHTGMTFFVF6QPXHV&lid=LSTSHTGMTFFVF6QPXHVGFGEXR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_90&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.SHTGMTFFVF6QPXHV.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
HIGHLANDER,Men Regular Fit Solid Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-white-shirt/p/itma226b7c620a17?pid=SHTGAJUZ54M4SYJU&lid=LSTSHTGAJUZ54M4SYJUUIJFBR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_91&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvItPsY3WDAuUYMWuOG48Jgn_Ceyre_EyAFSgO_nvg2HwXQ%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
GP GARMENTS,"Men Printed, Typography Round Neck Cotton Blend White T...",https://www.flipkart.com/gp-garments-printed-typography-men-round-neck-white-t-shirt/p/itm52eba44f8258c?pid=TSHGMV94VKZGZDQU&lid=LSTTSHGMV94VKZGZDQUS1PGFB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_92&otracker=search&otracker1=search&fm=organic&iid=en_eoU504xb6JvZoRyTzM36cbjXr-lq2Rxr3lxcDW1UvIu0d-_mCst55rE9IaelXL1KS5bGQYq6XxmAIFVQhe01Vw%3D%3D&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
Jump Cuts,"Men Printed Hooded Neck Cotton Blend White, Black T-Shi...",https://www.flipkart.com/jump-cuts-printed-men-hooded-neck-white-black-t-shirt/p/itma0cbf491e038b?pid=TSHGG7QZQAPBXZRG&lid=LSTTSHGG7QZQAPBXZRGTVGZFJ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_93&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.TSHGG7QZQAPBXZRG.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
VeBNoR,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-blue-shirt/p/itm02e99c33e5ee8?pid=SHTFZXVFNR4UJYYH&lid=LSTSHTFZXVFNR4UJYYHAR9CFB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_94&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.SHTFZXVFNR4UJYYH.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
VTEXX,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/vtexx-men-solid-casual-maroon-shirt/p/itm25789d7c73ff6?pid=SHTG9HZRXEPUFF9X&lid=LSTSHTG9HZRXEPUFF9XKBFGHH&marketplace=FLIPKART&q=clothing&store=clo&srno=s_3_95&otracker=search&otracker1=search&fm=organic&iid=eb920a64-4d6c-4508-abf3-01b07db131bf.SHTG9HZRXEPUFF9X.SEARCH&ppt=None&ppn=None&ssid=84dhui2cgg0000001692034839816&qH=50cf19912960f654
